index,barcode,name,quantity,price
22705,8900993827207,Hide & Seek 90g,277,29.96
22706,0384853626540,Haldiram Bhujia 150g,373,32.09
22707,8905299235527,Go Cheese Spread 1000g,168,433.0
22708,8905106753022,Epigamia Yogurt Mango 250g,88,591.23
22709,4712250033979,Mi Power Bank 10000mAh,24,156.1
22710,0763695958925,Nestle Slim Milk 1500ml,156,101.66
22711,3812372666206,Vicks VapoRub 30g,414,210.41
22712,8909496192102,Dhara Mustard Oil 500L,15,298.23
22713,0210284277894,All Out Mosquito Refill,35,172.32
22714,0764114690884,Amul Milk Chocolate 10g,235,1154.79
22715,0760588701736,Amul Toned Milk 1500ml,16,771.1
22716,8906832355948,Everest Coriander Powder 500g,142,102.33
22717,0401984477572,Amul Milk Chocolate 22g,158,328.64
22718,0238945388116,Trixie Dog Leash 100m,47,1421.36
22719,8909053711449,Shan Tikka Masala 100g,386,224.86
22720,8909735893753,Kissan Orange Marmalade 1g,177,61.57
22721,0759640550955,Coca-Cola 2000ml Can,237,138.23
22722,0407269512112,Bingo Mad Angles Chilli 25g,53,218.84
22723,0417156836658,McCain French Fries 500g,194,640.14
22724,3815673471739,Mee Mee Baby Wipes Pack of 30,71,1749.73
22725,0414657720851,Shan Tikka Masala 50g,118,345.89
22726,0765586246142,ITC Sunfeast Frozen Paratha 5pc,68,670.2
22727,0380462456240,Clinic Plus 200ml,113,207.96
22728,0763030736997,Safal Green Peas 200g,115,690.18
22729,0238490036678,Royal Canin Dog Food 100kg,65,720.43
22730,0762676002572,Dr. Oetker Pizza Chocolate 250g,113,219.8
22731,8005765254448,Polo Mint 45g,68,1005.82
22732,3005705847162,Centrum Multivitamin 20tab,465,538.49
22733,0218491871201,Henko Detergent 750g,198,318.27
22734,3810475935090,Johnson's Baby Shampoo 50ml,136,1170.12
22735,8903786532609,Dhara Mustard Oil 750L,333,582.38
22736,0356838950759,Surf Excel 200g,184,44.48
22737,8904242127131,Tropicana Orange Juice 1500ml,281,86.07
22738,0404086524298,M&Ms Fruit 80g,324,528.52
22739,0407809277921,Munch 300g,323,551.07
22740,4711771305121,Classmate Notebook 100pg Squared,192,199.47
22741,8909443468496,Bourbon Biscuits 400g,79,24.38
22742,8903662247788,Odonil Room Freshener 500g,54,578.52
22743,8908357711230,Nestle Slim Milk 500ml,192,474.63
22744,8906427495837,Yippee Noodles 25g,84,84.69
22745,8900962089971,Parle-G Biscuits 150g,339,296.81
22746,3811377032504,Johnson's Baby Oil 500ml,34,717.56
22747,0356474160246,Ariel Detergent 500g,254,144.43
22748,3811975919900,Head & Shoulders 200ml,216,291.48
22749,3817990671106,Huggies Diapers M Pack of 40,50,1119.25
22750,0234035552665,Drools Dog Food 100kg,22,187.57
22751,0418420348761,Suhana Biryani Masala 100g,356,276.94
22752,3811407628936,Dove Conditioner 100ml,144,304.52
22753,4019047143775,Whisper Pads Pack,322,165.57
22754,0373556144956,Pampers Baby Wipes Pack of 56,49,705.14
22755,0126797012290,Philips LED Bulb 5W,292,1586.87
22756,8902737675457,Godrej Real Good Chicken 250g,26,192.03
22757,4013412820247,Sensodyne Toothpaste 50g,95,584.03
22758,0354440609836,Good Knight Mosquito Repellent 250ml,36,454.56
22759,0752181225030,Maaza Mango 200ml,423,198.67
22760,0769917565087,Amul Cream 500ml,148,91.26
22761,0353490590545,Febreze Air Freshener 1000ml,262,166.44
22762,0381002143651,Pedigree Dentastix Pack of 21,121,691.62
22763,8906796589090,Henko Detergent 1000g,16,283.09
22764,0708804464553,Cello Pen Standard Green,477,24.72
22765,8900327873658,Venky's Chicken Nuggets 500g,129,376.24
22766,0375052861696,Huggies Diapers S Pack of 56,155,764.68
22767,0761073991779,Veeba Peanut Butter 100g,201,953.34
22768,8904778062333,Himalaya Baby Cream 400g,112,716.34
22769,8904396965221,McCain Smiles 200g,200,387.09
22770,0762772995679,Ferrero Rocher 3pc Box,518,37.89
22771,0762051836983,Daawat Basmati Rice 200kg,181,350.16
22772,0124269814120,Mi USB Cable 100m,28,1763.91
22773,0477721384403,Clinic Plus 200ml,46,382.36
22774,8908466195990,Daawat Basmati Rice 100kg,188,467.48
22775,8902697436297,Vim Dishwash Gel 250ml,135,529.35
22776,0856862667147,Maped Sharpener,416,354.9
22777,0761398786036,Amul Gold Milk 1500ml,103,634.74
22778,8901484798846,Cerelac Wheat 250g,88,1250.45
22779,4000924274057,Centrum Multivitamin 25tab,370,562.71
22780,8901559634390,Royal Canin Cat Food 100kg,93,670.74
22781,0854288929320,Faber-Castell Pencil 2B Pack of 50,320,32.75
22782,0413816891555,Kitchen King Masala 100g,215,331.91
22783,0231215833811,Pedigree Dog Food Original 100kg,132,243.98
22784,8900522508676,Bikaji Namkeen 50g,375,100.87
22785,8008444652832,Alpenliebe 45g,547,745.85
22786,0382505429518,PetSafe Dog Collar,60,1831.82
22787,6906000508734,Energizer AA Batteries Pack of 6,52,479.76
22788,3811802599497,Moov Pain Relief Cream 100g,107,466.88
22789,0406664897466,Top Ramen Tomato 50g,410,172.12
22790,0412023866493,Amul Gold Milk 200ml,231,552.2
22791,0767427939084,Amul Ice Cream Margherita 1000ml,196,556.12
22792,8904006441121,Cerelac Wheat 200g,49,143.93
22793,6901530793650,Duracell AA Batteries Pack of 4,67,1648.08
22794,4717081019840,Osram LED Bulb 20W,206,133.82
22795,8907172480598,Febreze Air Freshener 500ml,279,476.36
22796,8900936982291,Amul Cream 500ml,276,232.94
22797,0407017345085,KitKat 300g,308,642.54
22798,0499506268029,Fanta Orange 1500ml,101,194.49
22799,0359981729777,Good Knight Mosquito Repellent 500ml,113,143.2
22800,0856266529874,Navneet Notebook 100pg,222,330.76
22801,8005653410178,Twix 150g,404,113.92
22802,8902049911007,Go Cheese Spread 750g,200,134.8
22803,8905037668723,McCain French Fries 250g,148,691.54
22804,8004064184111,Center Fresh Gum Pack,181,762.3
22805,0388411152892,Doritos Sour Cream 200g,320,257.06
22806,0123247250110,Sellotape Transparent Roll,133,713.09
22807,0359377642840,Pril Dishwash 200ml,237,201.55
22808,0763777684230,Dairy Milk 40g,170,1042.1
22809,4712256095605,Mi Power Bank 20000mAh,223,227.79
22810,6903375802818,Portronics USB Cable 100m,12,348.18
22811,0768650145518,Dairy Milk Silk 100g,24,891.12
22812,0238183316407,Trixie Dog Leash 100m,119,297.57
22813,0280200356767,Parle-G Biscuits 150g,296,108.1
22814,0404868156020,Haldiram Aloo Bhujia 100g,236,295.82
22815,8901943836027,Kissan Mixed Fruit Jam 750g,87,1112.9
22816,0763851548595,Nestlé Milkmaid 1000g,273,248.13
22817,0760543019968,ITC Sunfeast Frozen Paratha 5pc,195,586.53
22818,0769963207689,Maaza Mango 330ml,377,111.99
22819,0415957259812,Safal Mixed Vegetables 1000g,55,95.49
22820,0384633739835,Drools Dog Food 100kg,107,2975.57
22821,3813504601560,Pudin Hara 25ml,256,399.87
22822,8904640049424,Vadilal Ice Cream Butter Pecan 400ml,24,255.69
22823,8908059638545,Cremica Tomato Ketchup 1000g,311,636.41
22824,4006844094980,Hajmola Tablet 60tab,416,334.76
22825,0419688646194,Epigamia Yogurt Mango 500g,134,28.68
22826,8907421157783,Saffola Gold Oil 200L,121,738.42
22827,0381034751244,Milk-Bone Dog Treats 100g,58,1041.48
22828,0760634556945,Amul Cheese Slices 250g,142,589.94
22829,0401197386739,Bourbon Biscuits 50g,48,158.86
22830,3819908998886,Himalaya Baby Cream 500g,192,191.09
22831,0414097897762,Amul Toned Milk 500ml,264,540.64
22832,4710751400382,boAt USB Cable 100m,48,385.4
22833,8903118111854,Godrej Real Good Chicken 200g,134,608.64
22834,0769947733654,Kinley Water 1500ml,110,240.09
22835,0702672765767,Lexi Ball Pen 24pc Pack,230,393.63
22836,8900637273582,Vadilal Ice Cream Strawberry 750ml,98,437.57
22837,0751531802532,Pepsi 1500ml Bottle,161,227.22
22838,8005002690831,Snickers 80g,272,495.77
22839,0769841809264,Eclairs Toffee Pack 200g,148,199.76
22840,0415809688128,Safal Green Peas 400g,17,481.96
22841,0380648535066,Royal Canin Dog Food 100kg,81,113.7
22842,0853855622619,Navneet Notebook 100pg,402,314.12
22843,0762352873892,Catch Salt 1000kg,44,922.11
22844,8903874922572,Pampers Diapers XL Pack of 20,83,611.17
22845,0357701781395,Wheel Detergent 1500g,11,336.17
22846,6909613272429,Duracell AAA Batteries Pack of 6,166,1398.76
22847,0280572972077,Maggi Noodles Masala 100g,277,81.27
22848,0491048862574,Real Fruit Juice Mango 200ml,299,231.59
22849,0356137987333,Wheel Detergent 200g,75,193.64
22850,0764163460070,Go Cheese Spread 100g,193,670.45
22851,8902907623325,Clinic Plus 75ml,334,463.96
22852,0410460211241,Amul Cream 100ml,86,605.79
22853,0400377011485,Too Yumm Masala 50g,282,130.42
22854,0386818477778,Himalaya Pet Shampoo 100ml,125,1253.21
22855,0231030842807,Himalaya Pet Shampoo 100ml,132,1335.4
22856,8902565763746,Go Cheese Spread 200g,215,621.43
22857,4711183208393,Camlin Wax Crayons 12pc,586,140.14
22858,3002213991431,Vicks VapoRub 50g,475,171.27
22859,0238597387161,Whiskas Cat Food Original 100kg,89,1008.94
22860,0217121691493,Colin Glass Cleaner 500ml,138,256.66
22861,4713560329455,Camlin Wax Crayons 12pc,694,351.89
22862,8907208805869,Top Ramen Classic 400g,309,15.97
22863,0376033613235,MamyPoko Diapers S Pack of 30,29,649.29
22864,8902394157372,Suhana Biryani Masala 50g,271,266.8
22865,8900228461008,Britannia Cheese Slices 1500g,125,346.8
22866,0762089084004,Milkybar 100g,141,742.12
22867,0768885426277,Eclairs Toffee Pack 22g,425,759.76
22868,4713207165392,boAt USB Cable 100m,51,774.08
22869,0406261188165,Snickers 30g,20,691.33
22870,0769591740091,Dr. Oetker Pizza Vanilla 200g,164,258.89
22871,8905653615309,MDH Chaat Masala 50g,233,219.31
22872,0386436613213,50-50 Biscuits 200g,245,93.55
22873,8909007369771,Rin Detergent 1000g,255,545.83
22874,3000569932313,Supradyn Multivitamin 25tab,399,403.59
22875,0380711573278,Royal Canin Dog Food 100kg,54,1951.93
22876,0419282841261,Amul Lassi Mango 500ml,110,717.71
22877,0416072024811,Haldiram Frozen Samosa 8pc,52,196.41
22878,0757895189876,Boost 2000g,340,38.77
22879,0351234286259,Exo Dishwash Bar 200g,227,561.28
22880,8902202813681,Top Ramen Chilli 25g,201,211.29
22881,0404439365431,Hide & Seek 150g,221,289.72
22882,0762508084684,Tata Tea Premium 500g,403,20.51
22883,0385035807443,PetSafe Dog Collar,148,2144.68
22884,0765255712466,Amul Toned Milk 200ml,167,651.74
22885,8904186776037,Pedigree Dog Food Original 100kg,124,1673.62
22886,8904486922967,Royal Canin Cat Food 100kg,137,680.01
22887,3001405290376,Volini Pain Relief Spray 30ml,413,629.17
22888,8007352140653,Dairy Milk Silk 22g,113,21.63
22889,0234685464110,Pedigree Dentastix Pack of 14,87,2809.3
22890,0769956986355,7UP 750ml,133,25.11
22891,8904389627006,Mother Dairy Milk 1000ml,106,784.99
22892,0401607747235,Toblerone 45g,150,520.98
22893,0767985790080,Godrej Real Good Chicken 750g,21,405.93
22894,0377527728510,Clinic Plus 250ml,315,208.58
22895,0380910899896,Garnier Face Wash 150ml,253,586.35
22896,8900794564059,Tata Turmeric Powder 500g,426,199.75
22897,8905412028548,Good Knight Mosquito Repellent 1000ml,42,215.6
22898,0403092029261,Snickers 80g,91,1097.98
22899,0766532970869,Amul Cheese Slices 1000g,260,558.68
22900,0415510484309,Kwality Wall's Ice Cream 500ml,184,588.61
22901,0210246570438,Exo Dishwash Bar 100g,206,513.5
22902,3812749304809,Johnson's Baby Oil 250ml,23,475.46
22903,0409879765087,Act II Popcorn Classic 50g,72,33.97
22904,3819443994503,Himalaya Baby Cream 400g,83,764.22
22905,0472551535902,Clinic Plus 200ml,395,410.2
22906,0412783243039,Safal Green Peas 500g,108,669.29
22907,8909206611985,Ching's Schezwan Chutney 100g,73,1130.02
22908,0767041104158,Venky's Chicken Nuggets 400g,134,446.25
22909,6902325084328,Philips LED Bulb 7W,290,635.13
22910,0375516717569,Dove Soap 500g,225,667.93
22911,4006511608083,Vicks VapoRub 15g,204,736.08
22912,0384898954363,Gillette Fusion Razor,194,96.17
22913,8901518811398,Godrej Real Good Chicken 250g,75,78.97
22914,0355584319414,Colin Glass Cleaner 2000ml,246,278.87
22915,6902687475758,Mi Power Bank 20000mAh,189,943.47
22916,8909538117292,Cremica Tomato Ketchup 2g,114,947.33
22917,0416354125533,Catch Salt 1000kg,356,1174.1
22918,0853250221486,Apsara Eraser Pack of 16,695,345.91
22919,0354002882707,Comfort Fabric Softener 500ml,192,324.75
22920,4002978216908,Boiron Arnica Gel 10g,436,435.79
22921,4010308582616,Pepsodent Toothpaste 50g,336,458.31
22922,8909089068814,Pantene Conditioner 500ml,160,515.65
22923,4717761120330,Osram LED Bulb 5W,104,710.32
22924,0382683936082,Drools Dog Food 100kg,116,975.8
22925,4717929971545,Philips LED Bulb 5W,119,267.57
22926,0122809439369,Kinley Water 2000ml,264,31.87
22927,0212361884094,Febreze Air Freshener 500ml,94,549.61
22928,0767959831849,Amul Skimmed Milk Powder 250g,112,599.52
22929,8907754486550,PetSafe Dog Collar,91,2506.1
22930,8908652014043,Veeba Peanut Butter 100g,114,903.7
22931,0351791638867,Good Knight Mosquito Repellent 1500ml,103,269.48
22932,0403343769915,Ferrero Rocher 12pc Box,307,511.03
22933,0415289928684,Badshah Chaat Masala 100g,491,32.13
22934,0412795696311,Amul Paneer 200g,249,173.24
22935,4713112471304,Navneet Notebook 140pg,397,89.25
22936,0385270610549,Stayfree Pads Pack,274,595.28
22937,0378863581906,Himalaya Baby Cream 50g,41,692.29
22938,3817095311662,Mee Mee Baby Wipes Pack of 56,37,1619.06
22939,0376314710691,Nestum Rice Cereal 250g,31,1414.59
22940,6902555708353,Syska Power Bank 20000mAh,143,1011.26
22941,0414386721785,Amul Pizza Base 1000g,57,652.17
22942,0763441883945,5-Star 30g,58,223.5
22943,0769807356856,Go Cheese Spread 250g,150,146.36
22944,0382368949451,Pedigree Dentastix Pack of 14,25,651.46
22945,0415686360018,Amul Ice Cream Margherita 750ml,166,663.42
22946,0238526240413,Milk-Bone Dog Treats 100g,133,1866.08
22947,4710858934186,Energizer AA Batteries Pack of 2,162,1365.46
22948,6905657311636,Anker USB-C Cable 100m,184,1184.2
22949,0239733288830,Trixie Dog Leash 100m,145,2797.61
22950,0234571794703,Catit Cat Litter 100kg,10,2283.18
22951,0765306284928,Amul Lassi Vanilla 200ml,113,411.48
22952,0219985115764,Vim Dishwash Gel 500ml,61,329.97
22953,0404781231972,Perk 45g,566,643.68
22954,0414421298791,Dr. Oetker Pizza Margherita 750g,152,514.37
22955,4716836335488,Sellotape Transparent Roll,48,695.83
22956,0372714721381,Cerelac Wheat 100g,63,279.14
22957,0388819753356,Catit Cat Litter 100kg,38,2734.23
22958,8905864488181,Act II Popcorn Chilli 50g,65,204.89
22959,0414946195353,Amul Ice Cream Strawberry 500ml,110,160.48
22960,0857510621146,Faber-Castell Pencil 2B Pack of 16,577,13.19
22961,0219138316017,All Out Mosquito Refill,31,548.91
22962,8906513261155,Everest Coriander Powder 100g,472,193.0
22963,0232981369849,Pedigree Dog Food Original 100kg,82,978.31
22964,6903352421759,Energizer AA Batteries Pack of 8,80,1327.21
22965,0768148401836,Kissan Mixed Fruit Jam 5g,17,34.13
22966,0412793568924,Everest Chilli Powder 500g,94,299.64
22967,0761011094210,Danone Yogurt Mango 200g,55,684.85
22968,0497823826236,Limca Lemon 1500ml,223,152.63
22969,0236290675493,Whiskas Cat Food Original 100kg,89,2689.95
22970,4714590234023,Fevistick Glue Stick 100g,231,189.83
22971,0762993767277,McCain French Fries 750g,86,616.92
22972,0474235044908,Pears Soap 50g,104,693.81
22973,8900130839766,Himalaya Baby Cream 100g,194,685.49
22974,0764319111245,Frooti Mango Drink 750ml,112,74.51
22975,0358922198498,Surf Excel 250g,283,406.67
22976,0350287456626,Odonil Room Freshener 750g,180,394.78
22977,8904571159438,Daawat Basmati Rice 500kg,288,580.87
22978,3817699236064,Johnson's Baby Wash 400ml,164,1323.76
22979,0407599483557,Mentos Original 80g,511,855.19
22980,8905062437776,Monaco Biscuits 150g,561,198.61
22981,0379280145146,Mee Mee Baby Wipes Pack of 56,180,294.3
22982,0768835149539,5-Star 200g,464,414.69
22983,0707392645085,Cello Pen Standard Blue,639,130.62
22984,4007476000776,Dolo 650mg Strip 50tab,95,562.04
22985,0236040856509,PetSafe Dog Collar,79,1981.56
22986,8905922967405,Moov Pain Relief Cream 100g,101,582.33
22987,3819434980249,Crocin 500mg Strip 20tab,482,568.04
22988,8904717408857,Ching's Schezwan Chutney 100g,64,659.97
22989,0214130865501,Dettol Surface Cleaner 2000ml,82,197.89
22990,8906441415354,Robin Fabric Whitener 1500ml,192,136.7
22991,4008302915905,Supradyn Multivitamin 150tab,299,422.36
22992,0287455221734,Top Ramen Tomato 70g,212,191.39
22993,0406617792213,Ferrero Rocher 3pc Box,328,1166.86
22994,0127022399797,Havells LED Bulb 20W,205,1090.69
22995,0858035924071,Lexi Ball Pen 100pc Pack,775,266.06
22996,4003411809978,Betadine Solution 150ml,164,247.32
22997,3811492055129,Paracetamol 500mg Strip 200tab,225,618.84
22998,0704361931774,Staedtler Pencil 6B,523,61.9
22999,0407228688070,Twix 100g,213,437.27
23000,4015035469544,Pepsodent Toothpaste 50g,161,124.17
23001,8906340044037,Dettol Soap 150g,90,335.93
23002,8908847025502,Ariel Detergent 750g,42,152.14
23003,3008906501338,Johnson's Baby Powder 15g,257,589.85
23004,0286422240525,Haldiram Bhujia 200g,202,182.71
23005,0377897048386,Gillette Mach3 Razor,336,196.6
23006,0766506157005,Amul Milk Chocolate 80g,476,852.28
23007,8901429793158,Comfort Fabric Softener 1000ml,174,467.5
23008,8909236447943,Kitchen King Masala 200g,498,288.37
23009,4014078106812,Gillette Shaving Foam 200ml,313,73.57
23010,0762437052440,Monster Energy 2000ml,464,106.42
23011,0767010893991,Dr. Oetker Pizza Pepperoni 400g,56,188.11
23012,6900445357148,Mi USB Cable 100m,265,1091.99
23013,0372969189172,Gerber Puffs Banana 50g,147,1169.8
23014,0759629958857,Bisleri Water 1500ml,383,232.31
23015,0234571381101,Royal Canin Dog Food 100kg,72,2716.78
23016,4714907351849,Stapler Pins Pack of 6,341,108.27
23017,8900607474230,Epigamia Yogurt Blueberry 100g,127,243.54
23018,0120159424646,Panasonic AA Batteries Pack of 2,247,320.58
23019,0411760586404,Eastern Chicken Masala 200g,431,82.21
23020,0372895343242,Cerelac Wheat 100g,169,1976.98
23021,8907685797367,Johnson's Baby Oil 200ml,62,1223.03
23022,0413718115087,Fortune Sunflower Oil 100L,219,546.92
23023,8905770753359,Savlon Antiseptic Liquid 25ml,76,35.03
23024,0402218745603,Glucose Biscuits 70g,445,92.32
23025,0761901268158,Godrej Real Good Chicken 200g,11,668.76
23026,0768438839196,Amul Ice Cream Pepperoni 200ml,63,532.33
23027,8903951843967,Badshah Chaat Masala 100g,304,56.38
23028,0763093998448,Cremica Tomato Ketchup 750g,98,548.32
23029,8001933464459,Mentos Mint 40g,342,187.96
23030,0476297321942,Rexona Deodorant 150ml,351,126.1
23031,0406532735050,Skittles Original 40g,465,553.6
23032,0853289133156,Stapler Pins Pack of 12,663,398.91
23033,0419364566051,Vadilal Ice Cream Vanilla 750ml,194,463.34
23034,3818203587931,Johnson's Baby Oil 250ml,150,748.61
23035,3810432502235,Johnson's Baby Shampoo 400ml,101,1784.09
23036,0705526954317,Maped Sharpener,241,335.89
23037,8008164958917,Milkybar 150g,518,639.79
23038,4010455315433,Dove Shampoo 250ml,265,512.04
23039,8008174551436,Milkybar 30g,439,310.3
23040,6902228172726,Anker USB-C Cable 100m,195,524.73
23041,8905641948983,Dolo 650mg Strip 10tab,127,491.42
23042,3006376111156,Centrum Multivitamin 10tab,135,411.49
23043,0854439582626,Camlin Wax Crayons 16pc,455,81.29
23044,0129428088039,Horlicks Apple 750g,35,230.69
23045,0476860364543,Pantene Conditioner 150ml,98,145.92
